transaction_id,card_id,company_id,transaction_date,amount,currency,merchant_name,category,transaction_type,status
TXN000289,CD0020,CO002,2023-10-20,537.53,AED,Etihad Airways,Travel,purchase,success
TXN000290,CD0020,CO002,2024-02-08,30.22,AED,DEWA,Utilities,purchase,success
TXN000291,CD0020,CO002,2024-03-10,232.29,AED,McKinsey,Professional Services,purchase,success
TXN000292,CD0020,CO002,2024-03-13,482.69,AED,Chalhoub Group,Professional Services,purchase,success
TXN000293,CD0020,CO002,2024-03-26,32.73,AED,PwC,Professional Services,purchase,success
TXN000294,CD0020,CO002,2024-04-02,463.92,AED,Nobu,Meals & Entertainment,purchase,success
TXN000295,CD0021,CO003,2023-03-09,686.33,AED,Carrefour,Office Supplies,purchase,success
TXN000296,CD0021,CO003,2023-03-18,710.57,AED,COYA,Meals & Entertainment,purchase,success
TXN000297,CD0021,CO003,2023-03-26,41.91,AED,COYA,Meals & Entertainment,purchase,failed
TXN000298,CD0021,CO003,2023-03-29,53.27,AED,Snapchat Ads,Advertising,purchase,success
TXN000299,CD0021,CO003,2023-05-06,902.39,AED,COYA,Meals & Entertainment,purchase,success
TXN000300,CD0021,CO003,2023-06-10,904.03,AED,Cipriani,Meals & Entertainment,purchase,success
TXN000301,CD0021,CO003,2023-06-14,80.91,AED,Nobu,Meals & Entertainment,purchase,success
TXN000302,CD0021,CO003,2023-06-22,60.03,AED,Apple Store,Hardware,purchase,success
TXN000303,CD0021,CO003,2023-06-23,756.8,AED,Etisalat,Utilities,refund,success
TXN000304,CD0021,CO003,2023-06-27,38.16,AED,Etisalat,Utilities,purchase,success
TXN000305,CD0021,CO003,2023-07-15,466.98,AED,COYA,Meals & Entertainment,purchase,success
TXN000306,CD0021,CO003,2023-08-13,583.59,AED,PwC,Professional Services,purchase,success
TXN000307,CD0021,CO003,2023-08-18,3454.0,AED,Zoom,SaaS Subscription,purchase,failed
TXN000308,CD0021,CO003,2023-08-18,465.88,AED,Etisalat,Utilities,purchase,failed
TXN000309,CD0021,CO003,2023-10-03,2346.39,AED,DEWA,Utilities,cash_withdrawal,success
TXN000310,CD0021,CO003,2023-10-09,119.87,AED,Careem,Travel,purchase,success
TXN000311,CD0021,CO003,2023-10-28,299.49,AED,Sharaf DG,Hardware,purchase,success
TXN000312,CD0021,CO003,2023-11-22,98.18,AED,Emirates Airlines,Travel,purchase,success
TXN000313,CD0021,CO003,2023-11-23,104.48,AED,DEWA,Utilities,purchase,success
TXN000314,CD0021,CO003,2023-11-23,328.15,AED,Careem,Travel,purchase,success
TXN000315,CD0021,CO003,2023-12-02,475.8,AED,Uber,Travel,refund,success
TXN000316,CD0021,CO003,2024-02-06,92.02,AED,Etihad Airways,Travel,purchase,success
TXN000317,CD0021,CO003,2024-03-02,422.34,AED,McKinsey,Professional Services,refund,success
TXN000318,CD0021,CO003,2024-03-16,565.95,AED,Apple Store,Hardware,purchase,success
TXN000319,CD0021,CO003,2024-04-05,262.66,AED,Etisalat,Utilities,purchase,success
TXN000320,CD0021,CO003,2024-04-17,87.62,AED,du Telecom,Utilities,purchase,success
TXN000321,CD0021,CO003,2024-04-20,242.61,AED,Google Ads,Advertising,purchase,success
TXN000322,CD0021,CO003,2024-05-09,309.74,AED,LinkedIn Ads,Advertising,purchase,success
TXN000323,CD0021,CO003,2024-06-15,432.18,AED,Meta Ads,Advertising,purchase,success
TXN000324,CD0021,CO003,2024-06-15,406.24,AED,Careem,Travel,purchase,success
TXN000325,CD0021,CO003,2024-06-24,62.04,AED,Apple Store,Hardware,purchase,success
TXN000326,CD0022,CO003,2023-03-24,335.62,AED,IKEA,Office Supplies,refund,success
TXN000327,CD0022,CO003,2023-04-04,262.97,AED,Salesforce,SaaS Subscription,purchase,success
TXN000328,CD0022,CO003,2023-04-25,630.95,AED,PwC,Professional Services,purchase,success
TXN000329,CD0022,CO003,2023-04-27,530.75,AED,Uber,Travel,purchase,success
TXN000330,CD0022,CO003,2023-04-27,978.34,AED,Zomato,Meals & Entertainment,purchase,success
TXN000331,CD0022,CO003,2023-06-03,19.6,AED,LinkedIn Ads,Advertising,purchase,failed
TXN000332,CD0022,CO003,2023-06-05,18.29,AED,Sharaf DG,Hardware,purchase,success
TXN000333,CD0022,CO003,2023-06-10,68.44,AED,HubSpot,SaaS Subscription,purchase,success
TXN000334,CD0022,CO003,2023-06-16,1662.08,AED,Deliveroo,Meals & Entertainment,refund,failed
TXN000335,CD0022,CO003,2023-06-28,1472.01,AED,Talabat,Meals & Entertainment,purchase,success
TXN000336,CD0022,CO003,2023-07-21,85.34,AED,Virgin Megastore,Office Supplies,purchase,success
TXN000337,CD0022,CO003,2023-07-30,438.52,AED,Etihad Airways,Travel,purchase,success
TXN000338,CD0022,CO003,2023-08-07,53.26,AED,du Telecom,Utilities,purchase,success
TXN000339,CD0022,CO003,2023-08-16,1392.62,AED,Cipriani,Meals & Entertainment,purchase,failed
TXN000340,CD0022,CO003,2023-08-17,864.91,AED,LinkedIn Ads,Advertising,cash_withdrawal,success
TXN000341,CD0022,CO003,2023-10-25,1939.93,AED,Lenovo,Hardware,refund,success
TXN000342,CD0022,CO003,2023-12-14,121.94,AED,LinkedIn Ads,Advertising,purchase,success
TXN000343,CD0022,CO003,2023-12-18,640.29,AED,PwC,Professional Services,purchase,success
TXN000344,CD0022,CO003,2023-12-28,312.29,AED,Apple Store,Hardware,purchase,success
TXN000345,CD0022,CO003,2024-01-04,164.42,AED,COYA,Meals & Entertainment,purchase,success
TXN000346,CD0022,CO003,2024-01-05,136.45,AED,McKinsey,Professional Services,purchase,success
TXN000347,CD0022,CO003,2024-01-31,4038.6,AED,du Telecom,Utilities,purchase,success
TXN000348,CD0022,CO003,2024-02-23,118.56,AED,Chalhoub Group,Professional Services,purchase,success
TXN000349,CD0022,CO003,2024-02-24,446.09,AED,Apple Store,Hardware,purchase,failed
TXN000350,CD0022,CO003,2024-03-06,1966.65,AED,Lenovo,Hardware,refund,failed
TXN000351,CD0022,CO003,2024-03-15,526.18,AED,Chalhoub Group,Professional Services,purchase,success
TXN000352,CD0022,CO003,2024-03-16,615.31,AED,Apple Store,Hardware,purchase,failed
TXN000353,CD0022,CO003,2024-04-03,69.94,AED,Virgin Megastore,Office Supplies,purchase,success
TXN000354,CD0022,CO003,2024-04-13,253.52,AED,COYA,Meals & Entertainment,purchase,success
TXN000355,CD0022,CO003,2024-05-05,2170.26,AED,Etisalat,Utilities,purchase,success
TXN000356,CD0022,CO003,2024-05-06,161.47,AED,IKEA,Office Supplies,purchase,failed
TXN000357,CD0022,CO003,2024-05-17,128.53,AED,IKEA,Office Supplies,purchase,success
TXN000358,CD0022,CO003,2024-06-02,611.36,AED,du Telecom,Utilities,purchase,success
TXN000359,CD0022,CO003,2024-06-06,831.28,AED,du Telecom,Utilities,purchase,success
TXN000360,CD0023,CO003,2023-05-23,1785.37,AED,Salesforce,SaaS Subscription,refund,success
TXN000361,CD0023,CO003,2023-06-27,117.12,AED,LinkedIn Ads,Advertising,purchase,success
TXN000362,CD0023,CO003,2023-06-27,149.89,AED,McKinsey,Professional Services,purchase,success
TXN000363,CD0023,CO003,2023-10-09,235.32,AED,Carrefour,Office Supplies,purchase,success
TXN000364,CD0023,CO003,2023-10-18,71.93,AED,Nobu,Meals & Entertainment,purchase,failed
TXN000365,CD0023,CO003,2023-12-06,239.85,AED,Dell,Hardware,purchase,success
TXN000366,CD0023,CO003,2024-01-04,478.2,AED,DEWA,Utilities,purchase,failed
TXN000367,CD0023,CO003,2024-05-10,454.3,AED,Notion,SaaS Subscription,purchase,success
TXN000368,CD0024,CO003,2023-04-30,437.95,AED,Apple Store,Hardware,purchase,success
TXN000369,CD0024,CO003,2023-06-22,656.93,AED,HubSpot,SaaS Subscription,refund,success
TXN000370,CD0024,CO003,2023-09-23,87.04,AED,LinkedIn Ads,Advertising,purchase,success
TXN000371,CD0024,CO003,2023-10-03,185.4,AED,Benya,Utilities,purchase,success
TXN000372,CD0024,CO003,2023-10-30,745.12,AED,Staples,Office Supplies,purchase,success
TXN000373,CD0024,CO003,2023-12-13,1775.54,AED,PwC,Professional Services,cash_withdrawal,success
TXN000374,CD0024,CO003,2024-02-24,626.07,AED,Notion,SaaS Subscription,cash_withdrawal,success
TXN000375,CD0024,CO003,2024-04-15,95.63,AED,LinkedIn Ads,Advertising,purchase,success
TXN000376,CD0024,CO003,2024-04-19,150.7,AED,Uber,Travel,purchase,failed
TXN000377,CD0024,CO003,2024-05-27,445.71,AED,Emirates Airlines,Travel,purchase,success
TXN000378,CD0024,CO003,2024-06-22,603.03,AED,Dell,Hardware,refund,success
TXN000379,CD0025,CO003,2023-04-10,1019.38,AED,Emirates Airlines,Travel,purchase,success
TXN000380,CD0025,CO003,2023-04-10,16.95,AED,Notion,SaaS Subscription,purchase,success
TXN000381,CD0025,CO003,2023-04-12,200.92,AED,Staples,Office Supplies,purchase,failed
TXN000382,CD0025,CO003,2023-04-22,917.4,AED,Slack,SaaS Subscription,purchase,failed
TXN000383,CD0025,CO003,2023-05-01,80.95,AED,Etisalat,Utilities,purchase,failed
TXN000384,CD0025,CO003,2023-07-17,229.48,AED,IKEA,Office Supplies,purchase,success
TXN000385,CD0025,CO003,2023-07-26,182.69,AED,HubSpot,SaaS Subscription,purchase,success
TXN000386,CD0025,CO003,2023-07-30,463.11,AED,TikTok Ads,Advertising,purchase,success
TXN000387,CD0025,CO003,2023-08-12,1210.74,AED,Uber,Travel,purchase,failed
TXN000388,CD0025,CO003,2023-08-26,152.64,AED,Staples,Office Supplies,purchase,success
TXN000389,CD0025,CO003,2023-09-24,1068.4,AED,PwC,Professional Services,cash_withdrawal,success
TXN000390,CD0025,CO003,2023-10-22,319.73,AED,Apple Store,Hardware,purchase,success
TXN000391,CD0025,CO003,2023-10-23,51.85,AED,Chalhoub Group,Professional Services,purchase,success
TXN000392,CD0025,CO003,2023-11-13,1123.35,AED,Zomato,Meals & Entertainment,refund,success
TXN000393,CD0025,CO003,2023-12-10,259.17,AED,Etisalat,Utilities,refund,success
TXN000394,CD0025,CO003,2023-12-14,2620.73,AED,Carrefour,Office Supplies,cash_withdrawal,success
TXN000395,CD0025,CO003,2024-01-08,392.12,AED,Chalhoub Group,Professional Services,purchase,failed
TXN000396,CD0025,CO003,2024-01-14,484.36,AED,Cipriani,Meals & Entertainment,purchase,success
TXN000397,CD0025,CO003,2024-01-16,1606.68,AED,Etisalat,Utilities,refund,success
TXN000398,CD0025,CO003,2024-01-17,116.78,AED,Talabat,Meals & Entertainment,purchase,success
TXN000399,CD0025,CO003,2024-02-05,173.87,AED,Deloitte,Professional Services,purchase,success
TXN000400,CD0025,CO003,2024-02-17,83.07,AED,Uber,Travel,purchase,success
TXN000401,CD0025,CO003,2024-04-08,173.77,AED,DEWA,Utilities,purchase,success
TXN000402,CD0025,CO003,2024-05-10,269.26,AED,Deloitte,Professional Services,purchase,success
TXN000403,CD0025,CO003,2024-05-11,468.28,AED,Careem,Travel,purchase,success
TXN000404,CD0025,CO003,2024-05-27,565.99,AED,Jumbo Electronics,Hardware,purchase,failed
TXN000405,CD0025,CO003,2024-06-05,351.21,AED,COYA,Meals & Entertainment,purchase,success
TXN000406,CD0026,CO003,2023-03-29,110.77,AED,Etihad Airways,Travel,purchase,success
TXN000407,CD0026,CO003,2023-04-06,140.64,AED,Apple Store,Hardware,purchase,failed
TXN000408,CD0026,CO003,2023-04-10,2808.13,AED,Virgin Megastore,Office Supplies,cash_withdrawal,success
TXN000409,CD0026,CO003,2023-04-12,129.57,AED,Microsoft 365,SaaS Subscription,purchase,failed
TXN000410,CD0026,CO003,2023-06-06,32153.34,AED,Sharaf DG,Hardware,purchase,success
TXN000411,CD0026,CO003,2023-06-07,115.86,AED,Zomato,Meals & Entertainment,purchase,success
TXN000412,CD0026,CO003,2023-06-08,160.85,AED,Careem,Travel,purchase,success
TXN000413,CD0026,CO003,2023-06-30,119.63,AED,du Telecom,Utilities,purchase,success
TXN000414,CD0026,CO003,2023-07-19,257.47,AED,Sharaf DG,Hardware,purchase,success
TXN000415,CD0026,CO003,2023-08-08,406.74,AED,McKinsey,Professional Services,purchase,success
TXN000416,CD0026,CO003,2023-09-03,298.61,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN000417,CD0026,CO003,2023-09-10,2680.9,AED,Cipriani,Meals & Entertainment,purchase,failed
TXN000418,CD0026,CO003,2023-09-27,65590.88,AED,Rotana Hotels,Travel,purchase,success
TXN000419,CD0026,CO003,2023-11-07,94.57,AED,Notion,SaaS Subscription,purchase,success
TXN000420,CD0026,CO003,2023-12-02,495.84,AED,Marriott,Travel,purchase,success
TXN000421,CD0026,CO003,2023-12-20,1234.4,AED,HubSpot,SaaS Subscription,purchase,failed
TXN000422,CD0026,CO003,2023-12-26,348.5,AED,PwC,Professional Services,purchase,success
TXN000423,CD0026,CO003,2024-01-15,30.96,AED,Careem,Travel,purchase,success
TXN000424,CD0026,CO003,2024-01-20,61.94,AED,Etisalat,Utilities,purchase,failed
TXN000425,CD0026,CO003,2024-01-28,64757.18,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN000426,CD0026,CO003,2024-02-12,496.34,AED,DEWA,Utilities,cash_withdrawal,failed
TXN000427,CD0026,CO003,2024-02-21,176.09,AED,Emirates Airlines,Travel,purchase,failed
TXN000428,CD0026,CO003,2024-02-23,3039.39,AED,Marriott,Travel,purchase,success
TXN000429,CD0026,CO003,2024-02-28,144.35,AED,PwC,Professional Services,purchase,success
TXN000430,CD0026,CO003,2024-03-30,190.52,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN000431,CD0026,CO003,2024-04-24,451.0,AED,IKEA,Office Supplies,purchase,success
TXN000432,CD0026,CO003,2024-05-04,17.71,AED,Meta Ads,Advertising,purchase,failed
TXN000433,CD0026,CO003,2024-05-20,649.18,AED,Carrefour,Office Supplies,purchase,success
TXN000434,CD0026,CO003,2024-05-27,450.37,AED,COYA,Meals & Entertainment,refund,success
TXN000435,CD0026,CO003,2024-06-26,109.83,AED,Jumbo Electronics,Hardware,purchase,failed
TXN000436,CD0027,CO003,2023-03-29,222.3,AED,Microsoft 365,SaaS Subscription,purchase,failed
TXN000437,CD0027,CO003,2023-04-19,252.21,AED,du Telecom,Utilities,purchase,success
TXN000438,CD0027,CO003,2023-04-19,804.36,AED,Chalhoub Group,Professional Services,refund,success
TXN000439,CD0027,CO003,2023-04-27,253.68,AED,Sharaf DG,Hardware,purchase,success
TXN000440,CD0027,CO003,2023-05-24,62157.43,AED,Jumbo Electronics,Hardware,purchase,success
TXN000441,CD0027,CO003,2023-07-07,1972.76,AED,du Telecom,Utilities,refund,success
TXN000442,CD0027,CO003,2023-07-25,662.67,AED,KPMG,Professional Services,cash_withdrawal,success
TXN000443,CD0027,CO003,2023-10-17,12.06,AED,KPMG,Professional Services,purchase,success
TXN000444,CD0027,CO003,2023-10-20,168.07,AED,Lenovo,Hardware,purchase,success
TXN000445,CD0027,CO003,2023-11-17,419.98,AED,Slack,SaaS Subscription,purchase,success
TXN000446,CD0027,CO003,2023-11-28,1678.02,AED,McKinsey,Professional Services,purchase,success
TXN000447,CD0027,CO003,2023-12-06,398.79,AED,Carrefour,Office Supplies,purchase,success
TXN000448,CD0027,CO003,2023-12-22,372.28,AED,Rotana Hotels,Travel,purchase,success
TXN000449,CD0027,CO003,2023-12-26,1692.55,AED,HubSpot,SaaS Subscription,purchase,success
TXN000450,CD0027,CO003,2024-03-13,132.33,AED,TikTok Ads,Advertising,purchase,failed
TXN000451,CD0027,CO003,2024-03-16,489.17,AED,Emirates Airlines,Travel,purchase,failed
TXN000452,CD0027,CO003,2024-03-24,338.84,AED,COYA,Meals & Entertainment,purchase,failed
TXN000453,CD0027,CO003,2024-03-27,125.42,AED,Zomato,Meals & Entertainment,purchase,success
TXN000454,CD0027,CO003,2024-03-28,55.03,AED,Notion,SaaS Subscription,purchase,success
TXN000455,CD0027,CO003,2024-04-05,312.16,AED,Carrefour,Office Supplies,purchase,success
TXN000456,CD0027,CO003,2024-04-11,225.22,AED,Notion,SaaS Subscription,purchase,success
TXN000457,CD0027,CO003,2024-06-18,183.45,AED,Meta Ads,Advertising,purchase,failed
TXN000458,CD0028,CO004,2023-02-03,219.02,AED,Jumbo Electronics,Hardware,cash_withdrawal,success
TXN000459,CD0028,CO004,2023-04-28,596.32,AED,Uber,Travel,purchase,success
TXN000460,CD0028,CO004,2023-05-17,138.05,AED,Nobu,Meals & Entertainment,purchase,success
TXN000461,CD0028,CO004,2023-06-09,88.91,AED,Meta Ads,Advertising,purchase,success
TXN000462,CD0028,CO004,2023-06-29,77.28,AED,Talabat,Meals & Entertainment,purchase,success
TXN000463,CD0028,CO004,2023-07-26,1215.23,AED,DEWA,Utilities,purchase,success
TXN000464,CD0028,CO004,2023-09-25,96.11,AED,TikTok Ads,Advertising,purchase,failed
TXN000465,CD0028,CO004,2023-11-08,190.87,AED,Snapchat Ads,Advertising,purchase,success
TXN000466,CD0028,CO004,2023-11-09,16695.67,AED,Carrefour,Office Supplies,purchase,success
TXN000467,CD0028,CO004,2023-11-19,34433.52,AED,Rotana Hotels,Travel,purchase,success
TXN000468,CD0028,CO004,2023-11-20,212.8,AED,Meta Ads,Advertising,purchase,success
TXN000469,CD0028,CO004,2023-11-21,255.19,AED,Uber,Travel,purchase,success
TXN000470,CD0028,CO004,2023-12-05,203.46,AED,Etihad Airways,Travel,refund,success
TXN000471,CD0028,CO004,2023-12-14,784.86,AED,du Telecom,Utilities,refund,success
TXN000472,CD0028,CO004,2023-12-21,200.99,AED,IKEA,Office Supplies,purchase,success
TXN000473,CD0028,CO004,2023-12-31,116.82,AED,Staples,Office Supplies,purchase,failed
TXN000474,CD0028,CO004,2024-01-03,626.25,AED,Google Ads,Advertising,purchase,failed
TXN000475,CD0028,CO004,2024-01-07,213.44,AED,Carrefour,Office Supplies,purchase,success
TXN000476,CD0028,CO004,2024-01-10,908.84,AED,Chalhoub Group,Professional Services,purchase,success
TXN000477,CD0028,CO004,2024-02-04,336.03,AED,Notion,SaaS Subscription,refund,success
TXN000478,CD0028,CO004,2024-03-13,178.35,AED,Emirates Airlines,Travel,purchase,success
TXN000479,CD0028,CO004,2024-03-29,44.79,AED,Careem,Travel,purchase,failed
TXN000480,CD0028,CO004,2024-04-10,260.62,AED,Chalhoub Group,Professional Services,purchase,success
TXN000481,CD0028,CO004,2024-04-21,1621.27,AED,Careem,Travel,refund,success
TXN000482,CD0028,CO004,2024-06-15,52.12,AED,Sharaf DG,Hardware,purchase,success
TXN000483,CD0028,CO004,2024-06-27,501.46,AED,Carrefour,Office Supplies,purchase,success
TXN000484,CD0030,CO004,2023-03-09,820.1,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN000485,CD0030,CO004,2023-03-27,396.02,AED,Benya,Utilities,purchase,failed
TXN000486,CD0030,CO004,2023-05-09,77.09,AED,KPMG,Professional Services,purchase,success
TXN000487,CD0030,CO004,2023-06-28,373.89,AED,Deloitte,Professional Services,purchase,success
TXN000488,CD0030,CO004,2023-12-12,1029.71,AED,Jumbo Electronics,Hardware,purchase,success
TXN000489,CD0030,CO004,2024-02-19,644.07,AED,COYA,Meals & Entertainment,purchase,success
TXN000490,CD0030,CO004,2024-04-27,317.83,AED,PwC,Professional Services,purchase,success
TXN000491,CD0030,CO004,2024-05-09,140.6,AED,COYA,Meals & Entertainment,purchase,success
TXN000492,CD0031,CO004,2023-02-24,677.33,AED,Talabat,Meals & Entertainment,purchase,success
TXN000493,CD0031,CO004,2023-03-05,32.59,AED,Meta Ads,Advertising,purchase,success
TXN000494,CD0031,CO004,2023-03-24,814.28,AED,Zoom,SaaS Subscription,purchase,success
TXN000495,CD0031,CO004,2023-06-21,1003.95,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN000496,CD0031,CO004,2023-10-24,95.05,AED,Zoom,SaaS Subscription,purchase,success
TXN000497,CD0031,CO004,2024-01-07,63266.6,AED,Snapchat Ads,Advertising,purchase,success
TXN000498,CD0031,CO004,2024-01-14,34.79,AED,Salesforce,SaaS Subscription,purchase,success
TXN000499,CD0031,CO004,2024-02-28,3392.68,AED,Careem,Travel,purchase,success
TXN000500,CD0031,CO004,2024-03-14,414.38,AED,TikTok Ads,Advertising,refund,success
TXN000501,CD0031,CO004,2024-04-18,53.42,AED,Careem,Travel,purchase,failed
TXN000502,CD0031,CO004,2024-04-21,1501.26,AED,Jumbo Electronics,Hardware,purchase,success
TXN000503,CD0031,CO004,2024-05-05,703.1,AED,Google Ads,Advertising,purchase,success
TXN000504,CD0031,CO004,2024-05-14,157.45,AED,KPMG,Professional Services,purchase,failed
TXN000505,CD0031,CO004,2024-06-14,1233.37,AED,Staples,Office Supplies,purchase,success
TXN000506,CD0031,CO004,2024-06-16,685.2,AED,DEWA,Utilities,purchase,success
TXN000507,CD0032,CO004,2023-04-07,2338.34,AED,Rotana Hotels,Travel,purchase,success
TXN000508,CD0032,CO004,2023-06-15,182.74,AED,Deloitte,Professional Services,purchase,success
TXN000509,CD0032,CO004,2023-06-27,713.35,AED,Carrefour,Office Supplies,purchase,success
TXN000510,CD0032,CO004,2023-09-13,2031.83,AED,Lenovo,Hardware,purchase,success
TXN000511,CD0032,CO004,2023-09-21,30.76,AED,Chalhoub Group,Professional Services,purchase,failed
TXN000512,CD0032,CO004,2023-11-01,569.22,AED,Zomato,Meals & Entertainment,purchase,success
TXN000513,CD0032,CO004,2023-12-04,75.27,AED,Marriott,Travel,purchase,success
TXN000514,CD0032,CO004,2024-01-13,124.4,AED,TikTok Ads,Advertising,purchase,success
TXN000515,CD0032,CO004,2024-01-21,2225.01,AED,Sharaf DG,Hardware,cash_withdrawal,failed
TXN000516,CD0032,CO004,2024-02-11,268.85,AED,Cipriani,Meals & Entertainment,purchase,success
TXN000517,CD0033,CO005,2023-04-22,1723.78,AED,Etisalat,Utilities,purchase,success
TXN000518,CD0033,CO005,2023-07-01,2981.59,AED,Apple Store,Hardware,cash_withdrawal,success
TXN000519,CD0033,CO005,2023-08-20,3323.47,AED,Virgin Megastore,Office Supplies,purchase,success
TXN000520,CD0033,CO005,2023-11-30,121.84,AED,Dell,Hardware,purchase,failed
TXN000521,CD0033,CO005,2024-03-17,76.97,AED,Etisalat,Utilities,purchase,success
TXN000522,CD0033,CO005,2024-05-30,69.42,AED,COYA,Meals & Entertainment,purchase,success
TXN000523,CD0034,CO005,2023-06-06,634.4,AED,Apple Store,Hardware,purchase,failed
